node_id,page_rank 
28566,7.331125416236355e-05
7216,4.842170759916436e-05
19761,6.215222035764451e-05
29521,6.392554187164664e-05
30986,6.870807812226814e-05
16308,3.656187717847727e-05
2964,6.240277320744152e-05
2965,5.657955293581241e-05
8853,3.262004765235806e-05
23297,8.238347669868216e-05
882,5.498265653753257e-05
883,5.1148935912047507e-05
17849,4.754670561300965e-05
7993,6.329538835981408e-05
30966,8.21406503937876e-05
19414,5.932078786580747e-05
342,7.568026188086382e-05
6336,3.072090875924514e-05
3755,7.428842997938962e-05
7674,9.278295156680327e-05
29352,3.5933127140089814e-05
25165,6.273111753388558e-05
25953,7.83569924177101e-05
18364,7.453812787205533e-05
23518,7.072994886814888e-05
1680,5.415576869518498e-05
13670,5.6133746874147685e-05
9038,7.032617311875062e-05
23407,7.055580567980689e-05
26068,6.007897829467587e-05
26069,6.682425556349113e-05
29584,4.247818032308875e-05
20307,5.4722639110429214e-05
25288,5.832429272209804e-05
25289,5.6042604746163204e-05
16883,3.1273340573257e-05
3662,5.926148850034966e-05
3661,7.971943164440039e-05
9822,4.697376261513723e-05
22867,6.758971488860866e-05
14420,0.00010293793232601998
5770,3.189241514382563e-05
3995,7.310812825130639e-05
21218,6.932457953867186e-05
8786,6.519914874994728e-05
15893,7.025027999607503e-05
31198,5.6952241885275305e-05
1481,8.025694138875551e-05
1940,5.437708403972521e-05
10704,5.302895830843134e-05
4675,5.8949260296958915e-05
19983,7.870696752028896e-05
19886,6.122884127285007e-05
19887,6.122884127285007e-05
7268,0.00012276086716538344
18851,7.900569449269005e-05
18335,6.76747085656917e-05
29649,7.993197314471706e-05
30812,7.26326258526381e-05
21040,6.684615826271849e-05
21041,7.247860782490904e-05
8614,8.755142239974368e-05
15186,3.210279855664829e-05
19994,7.36876723772127e-05
29199,7.315083766861824e-05
22609,7.27042640723273e-05
19433,6.396361029770756e-05
9143,8.571035955189536e-05
21713,5.576331390264091e-05
25066,7.440312653340028e-05
7269,6.68188302178737e-05
7256,9.99356938076977e-05
831,5.231913206314673e-05
17059,5.0171069341244285e-05
14620,6.356114111772803e-05
30626,5.2532296776911454e-05
7484,5.312292213180738e-05
331,9.838173689393509e-05
591,4.36472743846588e-05
719,6.829515905275684e-05
14485,2.841765384353132e-05
29247,7.315788296756323e-05
6712,0.00011759776801047964
9360,2.9271622199039654e-05
2892,4.3016749001441215e-05
5235,5.188996724211195e-05
21885,5.433545164886097e-05
17920,4.302736501859793e-05
3779,7.319285757954221e-05
8873,5.199552828571018e-05
12086,5.2366506629019166e-05
28423,0.00013997312925648976
10040,3.4282125362564494e-05
23855,8.824160826934356e-05
3195,4.871190854250037e-05
30116,7.091640545595461e-05
23798,5.038562865164415e-05
20815,6.952837698919847e-05
19478,7.437854727040803e-05
6035,5.094044792207108e-05
13355,5.774699708256216e-05
16119,3.5467130411883635e-05
16567,6.162005421945634e-05
365,3.532770287218815e-05
6400,7.214537020239838e-05
28636,7.020870415508964e-05
28589,3.491499467071362e-05
18640,9.046417462989963e-05
7900,6.216356312230284e-05
1483,3.761993247809066e-05
1533,6.668387358558348e-05
1939,5.254011944423574e-05
17728,6.307476740024956e-05
17826,6.18565789745847e-05
2541,5.0961830160689305e-05
20650,7.155274275560622e-05
9315,3.332034470002902e-05
23545,8.484703351749434e-05
26123,6.120013786782489e-05
22145,7.278913342256412e-05
9853,7.075468982737618e-05
18354,7.421623092642416e-05
12084,3.7143867591800356e-05
8318,4.961548542031418e-05
19882,5.904953838815507e-05
19881,5.615284830460093e-05
20648,7.154844501025545e-05
20649,7.180342389419679e-05
311,5.204609298011215e-05
31258,8.44853203534618e-05
8317,8.733633990433976e-05
10278,6.454049843194806e-05
11001,2.9572211649871566e-05
24438,7.162617878917399e-05
6023,3.693160228369671e-05
21038,6.140511425646514e-05
23652,6.615510464718779e-05
27949,4.338157401352562e-05
20264,4.045948520546305e-05
7326,4.5574595781692984e-05
23937,7.759272512445638e-05
23938,5.278843749684708e-05
21903,6.813587124743391e-05
14223,7.235892249918884e-05
6938,4.914219813730543e-05
28698,9.019312429325296e-05
30495,8.170001473935064e-05
9844,3.242652907039451e-05
27103,7.930786833335677e-05
18838,6.615082605765236e-05
23989,6.878655864413729e-05
25955,9.797173448512008e-05
25954,7.141151420618884e-05
26254,5.9220544433412516e-05
31318,6.486924570644912e-05
19183,4.716739126221494e-05
11950,6.673419851917288e-05
1755,2.8555239485624132e-05
25622,7.278452794264126e-05
8214,2.9992332085324493e-05
20064,5.7763098217771395e-05
22574,6.82236019064722e-05
19695,5.8935485740034184e-05
18423,5.535686797729596e-05
20070,5.544555407655203e-05
27163,6.372160539582278e-05
7537,4.8330273615712905e-05
13229,7.170696068205986e-05
30184,6.705688972149512e-05
8618,6.945969892568866e-05
4893,0.00010832604340427188
4737,4.940097199277695e-05
7126,4.718752455092481e-05
7134,4.7488500588565415e-05
22401,7.158836058572947e-05
28627,0.0001016275379364347
13073,3.0346191181784193e-05
4029,6.365200935334365e-05
4074,3.632998473983493e-05
8547,5.610906401791751e-05
8548,5.2621792878672314e-05
18463,7.01121124908211e-05
24700,6.619546265162864e-05
23385,7.02254240398134e-05
2657,3.42462219098759e-05
13228,9.729213675638206e-05
18853,7.090798068153494e-05
24077,7.03068154782875e-05
25386,6.575469838675656e-05
30083,6.82513748714641e-05
22705,7.166930739705679e-05
30417,5.027546419981984e-05
7083,6.466554179123844e-05
30141,9.184145520271442e-05
14049,3.530245008867094e-05
8014,5.64562442048229e-05
12235,5.316002099540922e-05
14000,8.228558516622228e-05
4099,4.418644338757736e-05
29590,6.862908265296968e-05
4829,5.979882491766921e-05
5132,4.9642831131790964e-05
21859,9.31035073374284e-05
29259,3.404890218199924e-05
21212,7.164013713452304e-05
5877,0.0001034207862360791
5878,4.733529666003894e-05
30580,4.876169013750551e-05
12153,6.763248295550873e-05
21244,8.364437152224574e-05
10988,6.269701824529304e-05
10991,6.603002514575962e-05
26816,7.151325412840028e-05
26860,7.282796061243698e-05
20931,6.088229501151096e-05
6848,6.894069405947805e-05
4863,5.8376489507644724e-05
18418,5.6254272959960984e-05
21762,7.950223296534234e-05
28571,5.3024787640442484e-05
20558,6.528029629884388e-05
30694,6.525883049829018e-05
1325,7.60820409264027e-05
19164,7.289711905399655e-05
30891,4.892825148678228e-05
15909,5.27558251427582e-05
10283,7.051716609311512e-05
11422,5.060022962831446e-05
15626,5.517084461810122e-05
16482,5.253124564504196e-05
27418,7.874625204431693e-05
19080,7.535150078349383e-05
15933,5.324254669621104e-05
15935,8.191656400543987e-05
18547,7.77189700292711e-05
25675,5.4081401405096356e-05
29129,9.20302840900531e-05
31041,4.840747940680578e-05
1928,8.544315797237025e-05
14323,6.47659688755659e-05
2662,9.028980324538309e-05
3782,0.00013900719598911536
8708,2.8532772127028243e-05
8578,6.289470359861227e-05
23954,7.605941075818803e-05
24097,7.517570614134182e-05
30370,6.889086433726718e-05
608,3.08815378805463e-05
609,7.624086732168636e-05
30179,4.652314629487089e-05
15754,4.975502887424544e-05
27325,5.490020056503853e-05
21941,6.798715721608519e-05
13639,6.534234227937823e-05
16129,5.7805601069889383e-05
28500,0.0001025771296721711
10022,6.14572792135534e-05
25584,6.745516715211547e-05
29866,6.624955181850418e-05
8166,3.656593498771011e-05
23102,6.420304541451394e-05
19360,6.99166659390748e-05
3797,6.52738829584265e-05
21609,6.443856331654643e-05
16337,0.00010753567836425444
25645,6.430743350129616e-05
18277,6.71492596283837e-05
28600,3.0134930802899645e-05
31011,5.5067847129753274e-05
14931,7.207177043028396e-05
21494,6.775002873593775e-05
23259,7.693453455379003e-05
23257,7.633978997256073e-05
5972,5.021054175017661e-05
22231,7.372430073440664e-05
14117,5.1474713508691375e-05
18289,8.656359790262626e-05
19629,9.563713961720946e-05
21572,4.688594740229669e-05
11482,2.9273927582371484e-05
30144,7.733376946581218e-05
2582,7.078663507721161e-05
20366,6.962387871511054e-05
9439,5.083576502194795e-05
29527,4.537551397715881e-05
19463,6.127029114489713e-05
10811,4.9215893385652764e-05
13776,0.00011189130449569868
11737,3.062770640261554e-05
20497,7.417834647094717e-05
5149,0.00010927884063496125
2368,6.675514685334079e-05
10006,5.411313459052113e-05
18256,7.754663188192467e-05
25451,6.274674168617011e-05
25452,6.270933620682322e-05
30448,6.587888767212546e-05
4022,8.052291394848303e-05
21240,8.408523178504723e-05
17844,2.9845914284075325e-05
25740,7.258855084366967e-05
6733,5.9210809778874764e-05
17272,5.295301186020068e-05
3652,5.351005725058931e-05
30873,7.350300639812925e-05
5059,6.327685273804673e-05
29839,6.896299144194737e-05
18652,7.060225569866072e-05
18282,6.934147829448743e-05
25447,7.447496638299863e-05
27920,8.622911359837507e-05
6380,5.2751895961782566e-05
20035,7.951495971591211e-05
6689,5.169228726735874e-05
6688,7.570371779982044e-05
9580,4.978317143689442e-05
23636,7.340709140147056e-05
30216,4.7836826287162425e-05
227,0.00010164778316080301
293,0.00014999122967232988
2744,0.00013105676590790627
23900,7.443925210266414e-05
23901,7.777311228816572e-05
29528,0.00010100727951748703
22749,5.528657797515525e-05
1438,5.315614279199895e-05
934,6.1020202184273455e-05
9752,5.34367521807493e-05
12149,5.4489940569172e-05
5154,5.196928215490474e-05
20343,6.423112184128596e-05
6444,5.035414285644186e-05
1020,0.00010083239056641311
8132,4.7793294316494605e-05
7744,4.9188725593764615e-05
23610,6.422461068027641e-05
12165,5.294032894448389e-05
21256,6.623302558573618e-05
13656,5.767300089781147e-05
16299,3.74837891462667e-05
17296,3.0208190069208378e-05
18620,6.960526069475998e-05
1263,6.479902574521226e-05
7597,3.152465444741388e-05
22818,7.85259949279454e-05
18401,7.401256816210011e-05
30360,8.014344863515387e-05
5251,3.6498758810125996e-05
28116,6.404482903713904e-05
8004,6.629293611075596e-05
24043,7.747540200890189e-05
29579,7.401419389305402e-05
935,6.370195954288499e-05
23364,5.9554174689916605e-05
30942,4.98510101454714e-05
30944,7.08706777123776e-05
29041,3.166782726106768e-05
30980,5.979828969925815e-05
1480,5.502713699558436e-05
340,0.00011169109502177623
6903,4.8262796781359356e-05
987,6.286419929745491e-05
12684,3.4985762115003095e-05
12683,6.0478041227097866e-05
28472,4.598807080758519e-05
29275,3.213125769934855e-05
17811,4.90167782681076e-05
22070,6.870154088354e-05
977,6.373430003682763e-05
19304,5.950516709125418e-05
11777,4.906601463837702e-05
25590,5.27330414633325e-05
4224,5.737835740174285e-05
21392,8.784028431654551e-05
8934,4.6175697532789623e-05
8935,8.594896910943831e-05
4243,4.355566248529906e-05
19097,6.155874666076091e-05
207,0.0001490878611538152
6323,5.557036154245823e-05
9812,5.307795558328184e-05
20585,3.313378228002317e-05
8527,5.079551514241096e-05
27205,6.344170598068761e-05
3476,5.944973233657854e-05
10003,6.380243021832518e-05
7926,3.4437211950780856e-05
7191,0.00012859173826505166
2529,8.18031118617231e-05
11101,4.7071927011400196e-05
4414,0.00010013377511108865
30758,8.070082986691052e-05
12469,3.2040523660119294e-05
1532,3.520571502320166e-05
19865,9.150755449417475e-05
30039,6.595224292356815e-05
25613,5.904358037576672e-05
10650,5.326062774757437e-05
28293,3.734708350519888e-05
8044,4.929558524977397e-05
8047,5.177535001526073e-05
5781,5.364364867264428e-05
10327,4.82580032245879e-05
5360,5.613946224743687e-05
31086,5.255451954625e-05
29985,6.0673760978630783e-05
16197,5.8485119768481414e-05
10978,3.4932510548597834e-05
9630,5.8961988009799205e-05
22415,7.801965122400552e-05
22413,6.14821292945593e-05
23684,6.772090145668098e-05
18370,6.178569708260989e-05
9906,5.2953870958536194e-05
8918,7.799129190763713e-05
23339,5.994946591537401e-05
27706,6.854509358295149e-05
24204,8.925787128343031e-05
2762,4.856576408858829e-05
6121,5.668107023861483e-05
13862,3.304651252321273e-05
16886,5.480661829243411e-05
3320,4.5453622818193984e-05
22437,7.246077661000839e-05
21598,7.092507951822024e-05
11424,9.528899258817958e-05
24630,7.558356677778551e-05
2635,7.20817301335832e-05
5788,6.0809545864347084e-05
4390,6.043537151648294e-05
26256,6.845996699865974e-05
1387,6.665824890669458e-05
1388,5.981139011268876e-05
16831,5.827529840619363e-05
2824,5.650133967010675e-05
3500,3.329189371250228e-05
28954,7.205495471709504e-05
3765,3.055808936926214e-05
7105,8.376010205917995e-05
7108,4.502881877941394e-05
11550,5.824453899732358e-05
22398,6.350036410471976e-05
30492,6.755675511718313e-05
17541,5.9228964784811045e-05
17543,5.762237119117899e-05
30983,6.562852597822223e-05
10774,4.959080677178671e-05
7634,4.9924129866415695e-05
22856,6.09437636774819e-05
22858,6.096362685322734e-05
18846,4.8379383730362534e-05
27136,8.084120630696265e-05
31253,5.300866571624738e-05
29715,7.402043284005682e-05
8892,4.957837045858351e-05
125,6.797532939140295e-05
12877,4.974807946788288e-05
29065,5.631269712325824e-05
28244,6.785559623280233e-05
22217,6.242823293375798e-05
11824,6.485096159892733e-05
21142,6.217050368243498e-05
4659,3.844170015907789e-05
23758,6.727368163887733e-05
20957,6.034727416222713e-05
19043,8.370235721901056e-05
24785,9.406184229467446e-05
3793,6.308832870167223e-05
25636,6.627564184813422e-05
756,0.00013857971521736561
758,6.622886624363245e-05
18538,7.276707463304869e-05
18540,5.329853890896384e-05
23023,4.341779957447851e-05
7323,6.484572003037055e-05
4765,0.00011868045489405566
12677,5.3249967560265894e-05
14183,3.921939382647314e-05
30771,4.728117560481469e-05
18498,5.7859837521073716e-05
8246,5.277808873181983e-05
24805,5.7409322846888484e-05
29096,3.3675297584485935e-05
9899,4.2975163443773585e-05
24444,6.901818299625816e-05
16858,3.603765247901451e-05
27609,6.295951535098154e-05
413,0.00011178106748039966
6759,3.476179703629676e-05
7317,5.996007005894897e-05
8436,4.610531588485506e-05
610,8.593191086193013e-05
9960,3.1632075364432724e-05
5110,5.608874478165644e-05
2331,4.931837223578037e-05
5206,7.768076056636485e-05
9868,5.545399056387601e-05
23786,7.797913718569623e-05
327,0.00010476677761789681
25421,8.751912067341756e-05
28253,3.407554618985318e-05
9002,2.6869951290405274e-05
3075,5.575741188924946e-05
993,6.882826558354025e-05
14025,3.291190538811529e-05
25972,8.339107779348906e-05
8158,2.7401099371066843e-05
29921,6.179914901673349e-05
8523,6.031062893949315e-05
2137,3.530536150813246e-05
23674,5.033853039007221e-05
16007,3.046609447454338e-05
8910,7.152096270987405e-05
23335,4.9108651721239677e-05
19066,7.183022797535314e-05
337,0.00016802775607451746
4944,2.713157174309449e-05
17845,4.663565408507215e-05
1989,7.247153189561553e-05
4862,7.820703318280707e-05
23077,5.636961509506648e-05
20351,6.475490182228712e-05
2526,6.475490182228712e-05
907,8.002971655923061e-05
19581,7.801102559791258e-05
28178,4.9012401755678893e-05
4080,0.00010581952648120748
31097,6.528668286617062e-05
22062,5.9715423259065756e-05
21096,6.971056850478595e-05
28442,6.682241948450581e-05
30050,9.21258960180263e-05
30214,8.46561059299433e-05
11575,0.00012569708761893107
11576,2.708524301168704e-05
27610,5.424077810369913e-05
7050,3.194964768703805e-05
22300,6.249103436743813e-05
31107,7.67215387456634e-05
3143,7.136095976341267e-05
3154,4.895490881904407e-05
6767,5.7523928382588326e-05
17780,2.876807495919665e-05
5976,0.0001099603216033818
5995,5.087132569451196e-05
730,5.7168761532928675e-05
731,5.802888065487273e-05
3464,6.0433075262221404e-05
10886,6.949463000238206e-05
28497,0.00011017219686891935
29287,5.897906146131464e-05
10187,8.254256688012597e-05
14157,3.6466130768295667e-05
13685,6.487287706306743e-05
17405,3.685663062456137e-05
848,5.199515050835e-05
4136,2.5951329871778723e-05
23930,6.680826703685373e-05
18483,5.2723350814483044e-05
4314,4.53759932344805e-05
24423,6.261024790155199e-05
24425,6.253777557780681e-05
6893,4.7057332475520544e-05
2355,7.2055817266562e-05
8122,7.08557931835977e-05
29105,5.164111396064817e-05
27283,6.75149211385204e-05
24712,4.75781664744979e-05
24713,4.730594908565552e-05
29863,5.922843537078685e-05
4904,0.00012178376663968967
13391,5.214169172357336e-05
2411,4.811335838608815e-05
8886,3.3548953051086405e-05
30379,6.686779855479681e-05
20304,6.138425100879084e-05
31299,5.871705161270801e-05
1116,7.123237515356523e-05
22157,5.849115015892758e-05
22158,5.975089650397833e-05
22834,7.359400771469961e-05
22224,6.554106208907581e-05
22226,6.279683842411684e-05
10272,5.90573768441707e-05
31329,5.458322136272211e-05
26304,9.676381830952115e-05
6739,8.692691016554233e-05
3801,6.026905121078336e-05
5987,3.1032069704259295e-05
7720,6.609789684946779e-05
21047,6.646515998250758e-05
22347,5.8885518897747656e-05
15989,4.67692550930174e-05
23873,8.089748462725973e-05
2256,3.0709476983199296e-05
9927,5.511932481612826e-05
23810,5.7799048522860426e-05
14123,6.683242005935523e-05
14124,3.768620996846331e-05
30792,5.4053174094917125e-05
28587,9.656822773254089e-05
1063,5.1157976508011996e-05
8735,6.497936582609585e-05
8991,3.689760739389563e-05
8504,3.0713476129656754e-05
23179,7.565202385740458e-05
31113,6.81231554122538e-05
8474,7.188167828808457e-05
8476,6.904222759218955e-05
9466,5.080121571448508e-05
21939,7.106936257687938e-05
26011,6.819821603155671e-05
26012,4.6017174464979136e-05
7224,5.0927491919830115e-05
518,4.498772981715552e-05
24030,6.118046238714505e-05
431,0.0001385350635543439
432,2.6101138064654276e-05
4434,6.385664541218761e-05
26228,6.559994423542794e-05
18195,6.33475719413629e-05
28820,7.306449573761778e-05
8133,5.02935722999299e-05
12607,5.4598218017469476e-05
30109,7.200665484732841e-05
13772,8.709892843224273e-05
25939,8.157505284860612e-05
14046,8.86031380954376e-05
28440,0.00016943062814220452
25653,4.660530719354031e-05
19014,3.231144561277836e-05
28650,8.04654018569561e-05
26994,7.007201548784139e-05
22876,5.8607481049093114e-05
16282,6.967402106324369e-05
5372,6.146730923880213e-05
3715,2.818055909026718e-05
21850,5.283541726424999e-05
4500,9.393266137871774e-05
3302,7.961606202565145e-05
3307,3.183672506378216e-05
3261,2.780842438012937e-05
27268,5.3009952460952034e-05
9281,5.3900728551721036e-05
9328,5.3225818379187076e-05
2514,0.0001004520832235182
7162,5.191963219482904e-05
7163,5.275309296065311e-05
3588,5.553242502886988e-05
20953,5.3756623010121735e-05
27773,6.70755696947536e-05
17157,6.447109817787417e-05
1011,0.00012433671969206954
30230,5.341912116869231e-05
22387,4.9070815189215104e-05
9008,9.131916489819186e-05
3318,3.2970510251223073e-05
19875,6.82847839129859e-05
27507,7.39141884022362e-05
2746,3.3918963095802066e-05
29256,6.158142899640984e-05
17225,5.9081220438198774e-05
17437,3.610596175719176e-05
5526,4.340659281035001e-05
5177,5.983594353950792e-05
13728,3.47068630373678e-05
24491,9.132519024321095e-05
23919,7.546231625725594e-05
4936,3.204628887114639e-05
27564,5.744830384748067e-05
811,0.00011342241781267163
31120,4.9426970510472636e-05
13467,3.5281287889718815e-05
28262,6.118867668393062e-05
2144,9.269381173589674e-05
2145,3.555019677516595e-05
10903,5.3252651894275016e-05
18610,7.773624895202925e-05
18278,6.854066747036941e-05
18284,6.685892792599946e-05
17983,8.392300215923722e-05
21770,9.420687617499264e-05
3642,7.525604183446487e-05
15114,7.217696908661078e-05
30427,6.739329153570389e-05
9797,4.5328592097953495e-05
27547,6.547504930081265e-05
3448,3.351541638446721e-05
15657,8.553711347973676e-05
19392,5.831216064419666e-05
29479,9.911530102285293e-05
4748,7.369405227705165e-05
20772,6.132019297737775e-05
20784,6.340383306879236e-05
971,5.126582001427077e-05
3764,5.3245996816315576e-05
18352,5.1695990573940405e-05
5578,4.703324902500173e-05
1893,4.137442458609477e-05
23849,6.727348780962019e-05
11549,6.253933085023059e-05
23113,6.687782406158705e-05
2695,8.805843096407242e-05
10509,7.244954524088034e-05
24075,7.761761621281898e-05
1696,7.592001046721411e-05
1697,0.00013854504294719797
24791,6.40597503512225e-05
24750,8.803926183912199e-05
9516,3.511202343157708e-05
3669,4.696534050167568e-05
20848,6.810819230323355e-05
10044,3.222117317779765e-05
1375,3.765621166360418e-05
18021,3.398150499142534e-05
28492,7.285289678805775e-05
19111,7.28546772427707e-05
11907,3.1354031676923825e-05
13112,8.043272628173887e-05
21304,6.665333859053221e-05
26257,6.752510078793507e-05
28916,4.9519106393271856e-05
9746,5.924565142533941e-05
9747,9.687810950714164e-05
7877,0.0001370019374855101
400,5.3556550950644475e-05
2264,7.275332109036122e-05
29995,6.566173130302091e-05
30231,6.241452796847298e-05
17921,3.645635069086444e-05
18010,6.394163099959885e-05
4643,5.34196235143955e-05
21608,5.544077457687207e-05
11957,0.00010636389155793463
7255,2.735987727246435e-05
20347,5.927352176493085e-05
20658,5.182743855017201e-05
8150,6.337086341000301e-05
30971,6.35733354701984e-05
5821,7.52920343788474e-05
26130,6.504089944250093e-05
16099,3.097163573158112e-05
27119,7.656183443129714e-05
2809,5.258916088282456e-05
7934,5.345881234700818e-05
23440,7.81915719726177e-05
25724,4.8149018486893165e-05
14347,4.340659281035001e-05
20559,6.156270078597606e-05
16773,6.840339052467293e-05
16985,3.8365063981790375e-05
28770,7.9158537569501e-05
26096,5.0573216067165263e-05
18574,5.20987283213501e-05
18575,7.300611581779841e-05
21541,6.492235235472946e-05
21545,7.110456563132731e-05
4391,4.7630969807809325e-05
22209,6.654888541000145e-05
24786,8.005053443535702e-05
31207,6.449491107300455e-05
7510,7.180916148499412e-05
7513,4.995727259848239e-05
18473,4.798466779885445e-05
9197,5.1487598731813345e-05
9200,0.00011401618323119979
13362,3.439712043148845e-05
30608,8.861029594272091e-05
4146,5.3743673051480485e-05
25453,6.278816515936688e-05
25465,6.304707444851062e-05
19187,5.553165094600366e-05
12180,6.480628725137223e-05
22631,6.806544004717342e-05
10662,6.833656140022685e-05
4383,9.962325104896687e-05
855,3.576438912999117e-05
19537,9.344745530859901e-05
7587,5.827685889500911e-05
19221,8.475652972753705e-05
6939,7.038499277086443e-05
27452,6.428043204654679e-05
30844,9.187347176006918e-05
30845,6.518619365380669e-05
20556,5.75093061005403e-05
19394,4.5665830205859656e-05
9037,4.9644592857876996e-05
21331,6.29327350104963e-05
8647,4.895431341180726e-05
10801,7.170976667693324e-05
10802,6.7305001068647e-05
13466,3.1197220235234177e-05
19073,4.728109976084943e-05
29703,4.783125951323892e-05
17819,6.057961994627312e-05
29808,7.598904257658773e-05
5323,6.753951785040917e-05
21908,6.946754784638149e-05
20475,7.659042137436208e-05
2871,5.803715035680754e-05
20504,6.406388464920965e-05
5130,5.104671924379145e-05
21857,5.181964410634702e-05
18196,3.0337643537481677e-05
23688,7.432795683767906e-05
17401,6.093411012953706e-05
22978,6.491936084847058e-05
3576,5.0531328333479966e-05
18086,6.643039704873036e-05
9666,4.9987343094208616e-05
9667,5.009795918286097e-05
10089,5.323380409011098e-05
25384,7.610782194409892e-05
27433,7.399638141833518e-05
27735,4.9966636207041777e-05
14027,4.9101172973410073e-05
2821,4.8214947756457586e-05
13699,5.5914121254227626e-05
30465,7.508275599773604e-05
2390,2.695490570893191e-05
29626,8.320135898467093e-05
3132,3.122870372120948e-05
7814,7.774704201450388e-05
19739,8.147877093582452e-05
30947,4.305877992489628e-05
9585,3.452827400939988e-05
31005,8.909268702939527e-05
7516,4.9729458009232765e-05
6060,5.10888671960542e-05
23768,7.846949593611147e-05
28952,4.636619794161374e-05
23785,6.407580937844418e-05
28652,8.390016729063583e-05
4882,5.116542821563373e-05
21007,5.940264362960739e-05
8184,8.499285627908186e-05
29300,6.39017545431069e-05
397,5.6821326472776585e-05
18193,6.213819268259031e-05
19141,6.437180620107168e-05
30082,5.0570484044382306e-05
23265,6.131369406553347e-05
23266,6.666157428334216e-05
12464,3.03601611738522e-05
2847,4.4782659812517996e-05
6310,8.407066353419916e-05
704,6.174441961889571e-05
28623,6.163784484160993e-05
20408,7.023441616654059e-05
20409,7.097603919983261e-05
19158,7.400222657337707e-05
4915,7.321710049151768e-05
7699,8.759003624533035e-05
1643,4.9877105645714504e-05
16231,0.00011877556093944976
22700,6.22632081245303e-05
23752,4.552597781119485e-05
30564,4.552597781119485e-05
4561,9.412777896528358e-05
24436,5.5885821202972015e-05
30237,4.711655298847933e-05
29486,5.755181724809518e-05
20300,7.017455494169046e-05
12757,6.298365361816831e-05
14421,0.00010007208591605618
27546,6.371994406677951e-05
30011,6.072400375393743e-05
2913,4.8606069456784144e-05
10862,5.5624195831578446e-05
14051,6.623323747973934e-05
29380,3.7423995123841224e-05
21483,8.592403543900487e-05
5433,4.723436670985148e-05
9619,4.774386763308961e-05
13733,4.945454343486387e-05
27708,7.08966065877779e-05
3016,7.151562090256056e-05
2172,5.195764367648289e-05
20197,7.501893592226023e-05
24039,8.292188642115787e-05
10422,3.277922587777545e-05
26791,6.429335079703403e-05
3213,5.192742891390249e-05
1470,4.991302400201899e-05
7358,4.945295865021043e-05
30418,7.301957673300083e-05
24948,6.498870832298748e-05
24950,7.2110429209665e-05
7380,6.345061529863216e-05
28115,5.5871698342005094e-05
5363,6.317657452266162e-05
19603,6.494237771947548e-05
955,2.7677965039643862e-05
6710,4.7756766899724756e-05
30469,7.045614734544747e-05
23421,7.419490822534527e-05
19264,6.923266015584315e-05
4409,9.036361130116666e-05
29502,8.957284278584564e-05
28332,3.4841486510278326e-05
18271,6.014889021002457e-05
22557,6.495692617619466e-05
3496,4.81064612677759e-05
11142,8.029536496066502e-05
11140,3.2028246999708005e-05
29666,7.536300462184252e-05
29667,7.582655463224465e-05
2799,9.019219174553843e-05
2894,4.768549625935191e-05
4574,7.539749163902411e-05
6835,4.924490962396388e-05
28686,0.0002572735432919682
31242,6.151137835808555e-05
20269,8.53014717141396e-05
1080,5.948847628480573e-05
1081,5.404563345296885e-05
12005,3.3949708336476045e-05
24896,8.705032077513299e-05
25114,9.137807064174607e-05
7166,3.5637428305109394e-05
7057,9.300214017215835e-05
19331,6.466676940060479e-05
19332,6.886227507571665e-05
18687,8.371109642797066e-05
583,3.8217619266948664e-05
4443,6.808539615773494e-05
19787,4.7262824499079486e-05
2969,5.888557088412493e-05
17120,5.136835140714325e-05
29439,5.322348067557719e-05
28719,4.7522856160268424e-05
9074,5.9991469917675365e-05
23436,6.00531319146766e-05
9459,3.1975402243294315e-05
30634,5.808168943664724e-05
2749,5.7387757331740707e-05
20423,4.713948962979886e-05
6397,3.305667991087488e-05
22422,8.390625534304387e-05
13784,7.123475039707967e-05
27841,6.013421635742805e-05
1782,6.356512964009317e-05
7230,4.87649106432191e-05
9076,8.761021422475904e-05
31177,4.824309909416455e-05
12399,3.682765365665432e-05
12400,6.483085121979296e-05
15670,7.97515146112656e-05
6352,3.222598488191385e-05
22409,8.098336522617734e-05
10348,5.81543967432746e-05
10341,6.043739252809592e-05
25947,9.545755928817777e-05
30103,8.637320710993705e-05
30963,5.096748277517873e-05
20265,4.9583051993255014e-05
8542,7.399733993001422e-05
19270,6.608613056652529e-05
30036,6.584626251943725e-05
5111,6.882700154235049e-05
19821,8.02245660280996e-05
8399,5.515375759304424e-05
22790,7.357764503688585e-05
5143,2.734575886136482e-05
3812,0.00011877983150404727
17506,4.8053235179715575e-05
31144,5.2617995850717625e-05
1508,7.40460539712414e-05
3484,5.177737760881889e-05
7279,3.150579578917673e-05
3820,4.59871176369578e-05
31141,4.678342157166397e-05
6766,2.6627304096285436e-05
26022,7.518291327424396e-05
9705,7.259920847522497e-05
9706,2.9847847049744864e-05
1741,2.8626938257950256e-05
6513,9.460191038546909e-05
6519,3.6087856427521574e-05
10223,5.1906479090294306e-05
11394,7.392092993854991e-05
11396,5.966119089245686e-05
8594,5.683589505030955e-05
360,7.288183882921134e-05
21107,4.50571431455355e-05
5213,3.007029737401117e-05
14141,5.111814572072104e-05
9438,6.055033590025235e-05
23742,6.086272233995978e-05
7795,3.1644186106942205e-05
7006,7.894100694718698e-05
21215,5.724320978947941e-05
10900,5.7596116810828915e-05
2530,6.455184197598206e-05
