node_id,eig_centr 
30845,3.5421848655626164e-18
20556,1.4424753300605603e-07
19394,6.341572095535067e-12
9037,6.031098141391191e-19
21331,5.051310724299411e-09
8647,8.420512418021508e-17
10801,1.4071897589835771e-31
10802,2.876466527319331e-31
13466,1.0615021849743247e-15
19073,4.308565050291201e-07
29703,1.0592948321696707e-07
17819,4.25605774858026e-12
29808,1.6745143335345797e-11
5323,7.354782947432519e-16
21908,3.209641479795078e-16
20475,1.8508181226159263e-08
2871,1.691607132641646e-17
20504,1.6990541432838827e-14
5130,8.548210101671899e-16
21857,4.193201858234265e-15
18196,4.6373812023165637e-07
23688,2.6468384334045724e-06
17401,1.343704008490478e-08
22978,9.33850716796343e-11
3576,6.275839799961316e-17
18086,8.659049530039054e-17
9666,2.983902871279452e-12
9667,8.692235165895323e-13
10089,1.775625490786962e-17
25384,1.2370685709157476e-19
27433,5.768644108492488e-10
27735,1.4222057652920694e-10
14027,7.525265640993731e-14
2821,4.2652863364184865e-14
13699,2.598707749417226e-16
30465,1.0398561641169028e-15
2390,0.002452915828601232
29626,0.014053818372640737
3132,6.049132739294171e-10
7814,1.5630039888015336e-13
19739,5.4108403590831934e-14
30947,5.1921871264227205e-08
9585,2.661021630899454e-17
31005,1.0333466224513208e-16
7516,1.4342222802819635e-16
6060,1.1354930755148768e-14
23768,2.1485556299927054e-15
28952,1.300031237486501e-06
23785,4.038289581782853e-18
28652,1.4916254075429782e-17
4882,0.0003119462957390598
21007,8.405132054776174e-08
8184,5.456999581489884e-14
29300,2.537021897936023e-17
397,2.4199228046509656e-08
18193,7.49829800235333e-09
19141,3.5110087167224986e-09
30082,4.9798216185365775e-18
23265,7.457366638694857e-11
23266,5.431085021464516e-11
12464,2.5427666460581e-15
2847,6.2811839990192086e-15
6310,1.307379806304896e-15
704,7.570303292097017e-13
28623,7.784097399090504e-13
20408,2.37424121562101e-17
20409,2.3350786670319653e-17
19158,1.5930175514993785e-18
4915,4.983733323035011e-17
7699,8.322525021487168e-13
1643,3.959517749921257e-14
16231,1.543560117407637e-13
22700,4.0379287867951096e-07
23752,1.7123013625216678e-16
30564,1.7123013625216678e-16
4561,6.678972062128683e-18
24436,2.0443502225540734e-17
30237,7.029571943301056e-13
29486,9.844783912705742e-21
20300,7.266201813809592e-19
12757,2.3499408422431224e-15
14421,9.555822896842984e-10
27546,2.6621741816876825e-10
30011,0.04091493569103269
2913,1.6871066398634925e-16
10862,6.509950826334249e-13
14051,1.235648041243462e-18
29380,3.4498489584492735e-19
21483,4.675376664193865e-15
5433,2.7304651361713967e-11
9619,6.868289921546596e-19
13733,3.4268958318524512e-19
27708,6.794645440036786e-19
3016,3.1470265574332246e-16
2172,3.0541117881055287e-18
20197,7.208781801848554e-18
24039,2.1155102598560348e-11
10422,3.700031444609717e-12
26791,1.7196437876388737e-20
3213,2.6345042389895466e-10
1470,4.7833136924121e-14
7358,2.4572163324926347e-16
30418,6.215229655443421e-17
24948,1.0067484601620632e-10
24950,2.2240595853450938e-11
7380,1.0651039093535413e-15
28115,1.7391015630635556e-15
5363,6.213884860363858e-15
19603,1.7283314039462953e-09
955,3.8259909178683144e-10
6710,1.3043807794895032e-15
30469,1.1639214212313268e-19
23421,4.284109014520775e-20
19264,1.1973242718880249e-15
4409,1.8625200048975431e-16
29502,5.373467785885407e-11
28332,8.37155860521287e-18
18271,3.553257377137841e-17
22557,7.749236234637219e-14
3496,3.742778776068339e-15
11142,3.891731607276933e-24
11140,1.341354023851501e-24
29666,1.0482992488265181e-17
29667,2.1725548971647836e-17
2799,3.9981685230399136e-42
2894,1.9990842615199568e-42
4574,1.5346704618563831e-16
6835,2.5220850133741148e-12
28686,9.432893598756492e-12
31242,1.9760324657233117e-17
20269,2.392753580083916e-16
1080,2.0681853805894732e-13
1081,8.300173938113914e-13
12005,7.280683077725285e-13
24896,3.1416865595004962e-12
25114,2.3728341828864324e-16
7166,3.31506507878015e-19
7057,1.3905219063014531e-18
19331,5.307283270000654e-09
19332,1.3453559670444417e-09
18687,1.184890475023282e-20
583,1.7702219587747077e-10
4443,9.311243534545064e-10
19787,4.232152937039628e-15
2969,1.1288342357914938e-19
17120,3.252979953652875e-16
29439,9.804475649225724e-17
28719,6.354678176618341e-13
9074,2.5104968312742008e-21
23436,6.425169881532859e-21
9459,1.368623652052473e-16
30634,0.0017369879514466465
2749,1.0955466279486316e-16
20423,3.134839198084325e-15
6397,2.0119894896548234e-17
22422,8.014927592762562e-17
13784,1.1532753285972082e-13
27841,6.26086327697874e-08
1782,0.00913078870176568
7230,1.1728877582985845e-16
9076,9.746166493924137e-15
31177,7.029590889753068e-17
12399,1.2830366986522026e-17
12400,5.0309278064003486e-17
15670,5.634943200644914e-18
6352,5.344634358086256e-13
22409,2.279523520198502e-12
10348,2.945068076425202e-19
10341,9.017113933920922e-20
25947,7.958719496751629e-26
30103,1.430204548156843e-25
30963,5.5405789191027895e-12
20265,1.5871636434180137e-15
8542,1.7906391476371877e-19
19270,1.958388435020272e-18
30036,2.724193492815332e-18
5111,3.590695879182309e-14
19821,6.777042786043921e-16
8399,1.4763192548559375e-21
22790,1.1608798869570065e-07
5143,1.7705656395742193e-10
3812,9.224258124464345e-10
17506,1.6940793334495828e-10
31144,4.744015053736307e-13
1508,1.404607006363601e-14
3484,1.8757117744597303e-14
7279,1.1772057604874376e-18
3820,6.470576444079805e-08
31141,2.1555505097342365e-14
6766,1.772232686148841e-12
26022,2.1439923911178106e-10
9705,1.22321531470898e-09
9706,2.1373686868967016e-10
1741,1.0700079534287447e-07
6513,1.848648756075441e-17
6519,4.54188875586189e-18
10223,8.746731863884693e-18
11394,5.929429054037017e-16
11396,1.452862186628373e-16
8594,4.051835708702695e-16
360,1.5703152867873359e-15
21107,0.0062513286005696665
5213,8.387248789227637e-15
14141,1.7967787463183044e-08
9438,2.168490177847685e-11
23742,5.2431559474596513e-11
7795,5.519696225249378e-19
7006,2.267202072177546e-18
21215,6.769913476719353e-19
10900,2.4058627829803097e-19
2530,6.775373804868013e-20
13927,2.251434581138927e-19
26219,5.934048966749874e-12
382,1.755512333695185e-17
9385,2.1525297379657905e-17
15746,5.741068391193658e-10
21768,3.644253729223689e-20
13266,4.340851039315646e-19
5829,2.8800794783665887e-15
3920,1.298268720149381e-18
28454,2.0403847345649966e-18
880,1.4765039491363785e-18
1827,3.323418071724265e-18
2202,5.074842879986662e-10
30308,1.2818874985164465e-11
2109,0.009714068809070204
21140,0.05565608736780224
15088,1.9930469110335938e-19
19057,6.54987690141051e-19
11988,7.160446921921214e-17
15829,3.488035149080981e-21
27959,1.1252788670539497e-20
19442,3.2719477256933247e-13
4362,3.2526683673943364e-17
4367,1.242267010550602e-16
30471,6.917901181445696e-16
18092,4.299447185711391e-16
18094,2.324030630006659e-16
15965,1.6762665987074817e-18
17071,4.786408923133753e-19
14031,1.3323139479154736e-12
9961,8.039660702907981e-12
18516,6.4593710690786e-13
18674,3.303493234476049e-13
18281,5.4745242904130386e-15
9404,5.001075169816142e-15
4889,4.148487280446388e-14
12671,1.3707683344057118e-14
24404,1.6447556373068067e-16
29936,1.9376917091338759e-10
11951,4.314337933274971e-11
30094,3.3059833516630187e-14
21084,0.027165027726050506
7896,5.57448754691785e-11
22972,3.1285048177176796e-10
26845,1.035298044453409e-12
16479,3.686308640995772e-12
10086,3.0996056764455977e-15
1945,4.913466276249558e-15
1946,1.3698286805392462e-15
8347,2.7045017417266613e-13
23722,1.5698715183117033e-11
3326,4.228409289431215e-11
28689,1.5464250340851755e-08
7188,8.439422034475939e-08
10266,1.4019621147594085e-19
29620,1.131319098079716e-10
2932,1.0878089506684167e-17
28331,3.015758762872047e-17
9323,5.51693305790805e-19
28379,6.127984824702659e-06
19305,2.0655821658626304e-11
17992,1.3946511237742658e-13
22641,4.556612331920618e-13
9175,5.701475790989308e-17
169,1.1153912835767175e-07
2086,1.2737815030121414e-14
23902,2.3082261095384786e-16
9969,2.8530670524070706e-13
9971,7.114859881862742e-14
13093,3.6349794536131873e-10
12272,7.154519285156419e-13
12194,3.825526074234361e-12
23290,1.260018837323487e-12
30978,6.176064840945284e-20
29615,1.2910457830357564e-15
3761,1.1025446845970859e-14
25908,2.1054442350606553e-15
24867,8.419847762867708e-15
11993,4.690777626061738e-13
14256,6.5307740366519335e-09
31204,2.7935931314889656e-19
19543,8.976927112520578e-12
13801,1.664110180729161e-14
28144,7.09171854496829e-14
22156,0.03918774333932754
1890,0.15668905338791872
19018,9.41029931403033e-17
2071,3.236377597838234e-14
26226,3.91494746974142e-14
9445,8.10992350723745e-15
15786,1.606810467817143e-15
29559,3.53695590402973e-14
22506,2.4108575377598987e-16
6825,2.5220799433780586e-12
22563,7.393593985343537e-13
10355,9.639545315729462e-20
8893,5.963643316117097e-13
17991,4.649895442192536e-16
23252,4.7645591866203033e-14
22844,5.444968735347338e-18
30339,3.7391342391005945e-16
15661,7.74080747388183e-16
18700,3.3014205473851634e-15
10912,1.0684988896372528e-13
24387,4.791903102794126e-13
3783,0.00563922225278656
6208,6.807653562788505e-13
7462,0.001120357291715887
15678,1.2819990508075013e-17
4571,1.360568298627168e-11
8061,3.410506979291091e-12
12030,1.4028442586064187e-16
26801,1.5756192836156387e-15
22090,1.195758836848949e-16
10238,8.474510384189775e-19
23941,1.9687233817005827e-18
4807,1.241017543335687e-21
1506,5.950148276207211e-14
29226,1.9130947078752984e-14
372,7.214326435447008e-10
21389,1.2685954189556462e-09
26199,8.863684459108337e-18
2707,1.4037173462644706e-15
3198,1.1542862868702028e-17
30197,4.762931643701678e-19
8570,1.5311606784081207e-17
28980,4.4980644595526635e-18
847,2.1944814738723673e-17
24812,7.804737455878852e-17
30667,4.204965025657634e-18
31211,9.056418699882573e-11
11497,1.736222425654337e-15
24673,6.9770933965718165e-15
11608,9.588197696645766e-15
24729,4.1367348854187104e-14
27897,1.6409969471561627e-11
18847,1.3807774313659817e-17
22688,3.0551673745435577e-18
10268,9.166818955644953e-19
30976,3.7659917733292813e-13
5714,9.263874512916308e-15
2263,4.938871320281768e-15
9490,1.2319622199197392e-10
31002,5.680842068314736e-10
22805,8.808329269046429e-10
2677,8.629714901992628e-18
3868,2.204282153292664e-09
7051,7.299250738250676e-08
29000,3.649034975436986e-17
17100,5.564680789960414e-13
28949,3.440242862404783e-14
30437,3.831315093249674e-15
5205,1.1859043678855053e-15
15163,3.2807985289427744e-15
5689,1.993168569752408e-17
2684,2.124220639412116e-18
31250,9.697750967285864e-11
9557,1.1842314393207061e-07
23623,6.708902764058445e-07
23318,3.40068156491507e-13
11837,4.474799725900249e-16
9974,2.078698614245296e-15
22381,8.447672176177162e-17
6274,3.027317475289039e-16
8705,1.9569026115520897e-13
8707,5.3313281430633474e-14
29163,6.564655318522881e-05
20040,6.276986101573191e-08
4959,4.263764245930985e-15
10537,2.9830165233887125e-19
11631,2.738441187689146e-38
25714,2.738441187689146e-38
2372,2.0722170400168687e-17
18493,9.404342687075188e-15
22807,1.6427221299249998e-10
7160,5.300517739286119e-12
22299,1.0738665055306826e-12
12656,1.298521720089621e-16
12657,3.274579901118104e-17
25979,4.0622133522663257e-16
10114,8.109812283924842e-16
11480,2.194161110038254e-11
5745,4.6435276616116123e-17
22099,1.8905688861556822e-16
7094,0.0028435910935868123
22615,0.0005453466311573993
850,1.8244300905680449e-16
19274,9.888508411748314e-17
3430,2.7147514147709543e-11
5329,9.608246800017593e-19
8891,2.7769670771026826e-12
12584,1.3592747011993683e-14
12465,5.981483099899536e-15
13909,1.42734041176624e-21
6589,7.85654718555497e-21
6730,1.702691476883545e-15
7750,1.0098482686693027e-18
22986,1.4758598320848914e-18
31196,3.643734807738575e-09
14134,1.4977008534297664e-09
26164,6.711361109807236e-09
12118,8.763935602832267e-19
12119,3.749196794494098e-18
7629,2.5688306791824155e-14
1507,2.1862836815815027e-15
30001,2.2253155213336332e-11
1638,2.8261559812046175e-15
20896,4.2593790725044826e-14
18187,1.687995655433093e-11
26201,3.063493944396647e-12
29360,1.1527416261969024e-13
31249,4.902805658344179e-13
5324,4.908543893219737e-16
21974,1.0003490155272328e-15
19099,6.0213571647966e-15
23582,1.7214012243489259e-19
28946,4.4763168250839886e-20
20317,2.2081301823718306e-06
22880,3.6591914061389003e-10
17878,7.347539108182944e-16
21089,3.147057535722942e-15
10292,1.1069685610451167e-14
10982,7.548716424558142e-15
30810,3.973407804162756e-15
22600,4.466167780928022e-13
20853,7.669568276593207e-11
25718,3.2836269564947285e-17
11493,4.570558257840098e-14
8977,1.18428592718235e-13
7873,1.0908830489228754e-10
7875,2.6409825560648807e-11
30893,2.2560602249502422e-14
24629,7.664607833585813e-14
23689,4.032121233956135e-11
9306,3.039203628290259e-18
23540,1.17856888840556e-18
20813,1.3970003042978097e-08
28405,3.866683231190657e-09
19460,9.419990974339944e-19
4340,4.695553433515182e-18
30477,1.4021731465947812e-18
20517,2.2209106017013625e-13
22068,3.2827236373201173e-18
28962,2.388620751330516e-08
30540,1.8012533358487692e-14
23439,2.2511491433969307e-20
8552,4.1061776285048483e-20
19124,1.0686974201398084e-19
10959,6.18047335962565e-15
24414,2.6668345167727902e-14
1249,3.1422400876199157e-18
14026,1.0781750253202095e-17
23816,7.390864956036729e-16
22740,0.00036268617782478623
7481,4.513574629602808e-19
28354,7.91134996058415e-09
9523,1.4888050894732268e-09
11015,1.429063471268129e-17
953,1.458545490635561e-17
23557,9.056624270118454e-17
738,4.625689403633925e-18
10867,0.00017705750085431974
22764,8.037052017252238e-17
22843,2.196957528782271e-17
30318,3.8294366765002376e-10
8924,2.7879506942979792e-11
7208,3.8502210596110554e-16
7227,1.3343099085709432e-16
25178,1.9988164752780365e-09
7270,6.368492011788988e-10
9962,2.6706530125812433e-12
23995,2.977514111961151e-20
18601,1.3722884320100588e-17
20235,4.765011490022158e-13
6845,3.738054846374992e-17
14028,9.065890453959169e-17
19054,3.0813816108926844e-17
6725,3.229010471193207e-16
14549,1.492326011388434e-15
26292,6.336834640090875e-15
21216,2.583293703156815e-18
8441,2.6571208485466315e-11
13616,1.877722784593715e-20
25274,4.505206068534708e-11
12783,2.6483805687914303e-23
12785,8.322297994542643e-23
19072,1.4982207032994656e-07
2078,5.213120793180748e-18
9322,1.9253648629878302e-17
3701,1.4607652116552586e-17
8530,2.9056808014264387e-18
8532,8.978793466193253e-18
23601,6.005138055169553e-10
547,5.895177377596965e-15
4907,1.245618711960553e-15
26452,4.710900539417583e-20
26641,4.48531507609078e-17
19190,3.86307642118612e-16
27187,1.6625749189382183e-15
21258,9.058347424762537e-15
5290,4.234961146223479e-13
2671,2.191216778540515e-16
9943,3.4730544998566137e-16
14785,2.7092610614237626e-19
26736,8.030707772564355e-19
30798,3.6948334372025753e-07
18077,0.005304465645756791
1071,2.6180633184874043e-08
30106,9.396575106519849e-16
6977,2.0589916750038724e-13
18870,8.778564422039834e-13
18104,6.347585126901475e-16
7097,2.2615072627157387e-16
9167,3.3475613122327214e-17
30730,1.196042780537598e-16
1862,3.78327303817881e-05
10251,4.286321665599785e-19
23944,3.0560228409646233e-19
23946,1.8590638505025163e-18
10243,5.136755375339362e-19
5066,5.848316862082921e-05
21826,6.0097098776646494e-05
10301,1.1961293707090509e-19
5969,4.6366683957020535e-14
5970,1.2520477197358392e-13
21825,5.971661544580899e-19
18406,1.6254861853135573e-18
28421,1.551319993532342e-10
3553,8.269940380735649e-10
2989,4.450978045920791e-16
2991,1.5340367547244512e-15
19201,1.7740809785702854e-06
31301,3.1965530842129314e-07
1292,8.525431651827578e-15
21972,1.7676770138042644e-17
2329,3.688612043265984e-18
2328,1.4173170386911943e-17
22949,1.1838049165343933e-06
18619,1.5433742634212427e-20
10427,7.201677474690304e-13
19282,5.8021974176297423e-11
22848,1.172857505001111e-10
10762,7.821917696364823e-13
11525,4.258680751801285e-12
8468,6.296621075463756e-20
18762,4.0945204876917203e-16
14344,3.1864864112319373e-15
21219,6.398437066831241e-15
7112,2.385646111515622e-15
1728,3.112909233628013e-15
10761,8.238705518630223e-13
26145,4.991657481367804e-10
1149,1.1291467997652408e-21
30755,2.156042668747709e-21
19832,1.4207582659999085e-07
24589,6.073217586649111e-16
25569,9.901303765574686e-20
29951,3.917346288104064e-17
10981,6.682129863796419e-16
8942,2.5032793707290157e-14
18308,4.476647322698795e-12
23313,8.766537856653058e-12
29181,4.1829496636744595e-27
11439,1.1117647305494004e-16
30515,2.8392544975814396e-16
30750,4.24842732311695e-15
270,4.1822473595755314e-07
5106,5.382206470893532e-17
8395,1.5487297730589574e-19
1861,1.2732890283644015e-14
2882,1.9490165278806155e-16
2831,8.390191741239637e-08
373,1.170715887428998e-16
2755,1.446279064565521e-16
3159,7.952865858208281e-20
18648,5.9900821797498826e-18
24819,1.1340136190353353e-15
9189,3.971566664465012e-14
28844,1.5738214481405599e-13
19357,3.741502785199919e-18
13397,4.252500221044374e-13
18131,1.2609588930167178e-12
25970,4.6984094078926746e-14
30630,1.6646186080061087e-13
23949,6.017255568198733e-19
23951,2.85918783257182e-19
31335,6.101820679133082e-11
31231,1.5059910201146234e-11
1421,4.85002130843966e-16
4685,9.325158422364818e-18
13370,8.642173864366587e-14
16031,4.892910563227597e-15
8683,1.7347307445213903e-19
9071,6.636139530792616e-21
8231,4.4450411583724434e-15
12043,3.1112262744234233e-11
27999,1.719657733956992e-10
7643,8.229752237459334e-10
9509,1.5042498265854366e-09
18675,6.75075302579985e-13
29005,1.3199861269904964e-14
9424,2.7243585495078445e-16
19246,8.51497537880904e-09
12018,2.9711531134787326e-14
12017,1.1030762492039537e-13
3298,5.9033194064501306e-08
20675,4.867498184434594e-08
28,5.924491153449535e-16
24878,8.063665430621765e-10
22429,5.862314877800482e-15
11764,8.931413187531323e-16
27164,3.0187684572481986e-17
19317,1.8688530924820147e-08
19009,5.277764645624981e-19
19010,1.803202037368064e-18
19194,2.1086389295937888e-15
27260,2.305599267708151e-15
26709,1.6968525096777936e-15
12244,4.753340918265278e-17
30500,8.062376293330813e-08
18759,4.6048366774804085e-17
24459,5.054848975617516e-17
4276,1.7046354079772233e-10
9994,5.505667522268494e-14
17219,5.2036100065331386e-17
27864,1.8592928655723593e-16
28628,8.628475356857345e-14
30488,2.7468863739289613e-14
18082,9.650977062138174e-15
18083,1.3430051936964119e-14
9689,1.7384959849931282e-12
9685,3.530696807925495e-13
19914,3.1660305522404255e-15
29536,8.251611118157854e-16
6176,6.104977736865003e-09
18178,3.232311889117999e-08
4530,6.558301119062882e-13
30984,1.8950250493056637e-10
9638,4.873463638134851e-09
18267,2.4585015622431654e-12
6781,2.0126732925501637e-13
6782,5.813178032934719e-14
11548,1.2191244568925157e-11
21311,1.923418797816614e-14
6984,2.0589916750038724e-13
23970,9.30920655754062e-15
10236,1.4422563626469522e-18
9030,9.910549582115675e-13
6981,2.9903017338545343e-12
6982,1.5955369011696343e-12
8596,2.7069758486994516e-17
19307,1.1128875475293489e-16
28830,5.876102551371068e-15
9340,1.9928272131840677e-19
23549,8.296440122937792e-19
7306,0.00013205452420417957
15673,9.9292303995562e-15
26826,4.3977237029517633e-14
22196,9.31657253059296e-15
5053,5.002844389534334e-12
9203,2.9181178919147803e-20
520,3.478786104661438e-17
6443,2.096091264718413e-21
56,1.7059721130927025e-17
19745,5.515979221025493e-17
5426,8.55219691007626e-15
3253,1.299486657515604e-10
3254,4.3170848400118884e-11
8357,2.5336776936930675e-17
13433,3.4344006100706103e-32
13435,3.4344006100706103e-32
28153,7.598819383290661e-12
30977,1.581220421748788e-10
6008,5.2739755529002213e-14
30263,3.053246950207274e-09
20147,1.763334981000814e-17
23546,6.131223824008112e-17
4837,7.350252101812702e-16
3786,4.0840629471142664e-16
10145,2.425764661999925e-18
10146,8.688546353035202e-18
19981,1.377175243598675e-16
28393,7.522389291242645e-17
21069,5.94825947076984e-17
29378,5.651161105637729e-11
24826,1.9204616841167524e-07
24832,1.1003025279926917e-06
28272,7.92435977197996e-15
26240,5.596983415888744e-15
10833,3.090379812321347e-05
31024,5.762567480141563e-20
10304,1.6167936938331852e-19
13755,1.893229736788051e-15
13756,6.9486374687327625e-15
29471,3.301615217004512e-20
30735,1.0204276322170884e-19
23884,1.0529776598905174e-16
6793,1.6681802863095384e-16
6780,5.498601982565189e-16
26089,9.953772966111863e-20
14133,2.2779254845536236e-19
2870,3.113183017670898e-17
3472,2.8714797138819332e-09
18152,4.628593712484085e-17
19919,8.922434983173685e-11
19921,5.31099850044751e-11
8201,1.9964968140691835e-16
18328,4.7895203927160576e-17
3727,3.44761062242519e-15
21016,1.1690083405148216e-14
7702,7.227535125584048e-15
2343,4.087583399366325e-12
27430,4.491176901229722e-12
31289,1.4981156219128244e-12
2538,3.599050572081655e-13
2625,1.023613384021568e-13
17799,7.027606488212435e-10
4779,1.0322153972769454e-09
17045,8.164884545450207e-18
17402,1.3212985232069493e-20
18800,4.164314602224045e-20
9335,8.991544464946112e-16
4034,1.8820021013066973e-17
12571,2.0748186937896497e-19
25130,7.791069241443477e-19
26267,3.4660772093029534e-13
16833,6.211232946248113e-20
29322,2.6405395942432557e-19
19549,2.0980222676613167e-18
420,5.521237273960931e-21
19306,1.7003806841577954e-20
18645,4.0026483040998554e-20
25681,6.055982801225457e-17
20774,2.0250063923258684e-10
18605,4.2621829235106605e-14
9765,2.633336352139604e-14
10847,2.62134705210559e-20
19030,8.303977504744953e-20
6000,1.649861767127277e-13
6001,3.901330533094996e-14
9787,2.446723057009495e-14
1105,3.219955253776298e-16
23410,1.161420425488195e-19
1211,4.549919739445771e-06
28340,1.9396018018991255e-21
22713,4.1666070691658165e-05
4859,4.290792050999954e-05
9629,7.941926873902429e-06
7138,3.872066850726032e-07
10074,4.794981322260742e-15
11238,1.2124825494828465e-15
19061,7.241787722170105e-14
26029,1.6347243111746954e-10
8779,9.377398101559192e-15
20001,2.0301970567701906e-16
29543,5.678782787985671e-16
19445,1.2035432074871116e-14
9176,1.5158914917659443e-19
21854,1.4855265372321768e-17
16503,3.18014453527817e-12
20956,3.9338514688513527e-11
9464,6.575194071634269e-14
1222,2.12788621441629e-09
29504,2.00084200346073e-11
19631,8.71513112287519e-11
5024,8.381300841288185e-14
12714,1.8693659577452678e-14
29164,3.2299485179520015e-27
973,9.460408579981197e-12
1005,9.460408579981197e-12
19253,4.691861117676234e-09
23743,2.0356345643276225e-13
7448,6.966476280465896e-17
4142,3.2388410299537166e-14
18175,2.409976119761654e-08
18176,6.438696196983469e-09
26080,5.396835602336475e-19
12355,7.304032239089226e-17
25021,2.8589545346379806e-16
12161,8.132424448298887e-16
28245,1.7609114580143026e-15
24034,1.3551021711138258e-11
9342,5.970064498353481e-16
19831,2.1346297896380617e-15
9955,5.2081771049048494e-14
29006,1.4260226861618163e-14
8597,2.7069758486994516e-17
6554,5.931946062252986e-14
6555,2.388776367068485e-13
4245,6.418784990496326e-13
16704,1.4299675627789313e-13
23059,1.1986238311456347e-16
1691,2.3070428257003072e-14
27204,9.839693324414339e-14
17383,8.243330431286975e-18
4608,2.0389063268745743e-13
29196,9.869393849727834e-19
30849,4.100006515485206e-18
10956,1.967374473037909e-18
29224,6.177801719699173e-18
9100,6.57145053201823e-17
28865,3.619095416841913e-15
23314,1.6280297568025626e-12
23213,3.3122095060096077e-13
3004,5.232483716127405e-16
20538,3.096813882769544e-16
7547,3.1231489954281886e-16
14540,2.1698513108350684e-17
26099,2.9707626657200344e-17
9449,2.0564451619928642e-14
12135,3.906268127171154e-12
15753,5.0090807976226355e-15
23463,1.863007315084614e-18
23468,1.5440445346869862e-18
23750,4.875597937176509e-16
20746,2.1532192334187955e-10
15108,3.055228978432742e-19
18663,1.5576685406562859e-19
29274,3.12200463462226e-05
19302,1.4980759679505973e-12
29761,5.996829101976694e-12
6873,2.360521627536024e-13
707,1.4029964177312371e-16
22466,3.65285448794922e-17
27253,3.876668993038113e-12
22202,5.016786611548441e-19
5929,1.4621167297840903e-19
7031,1.531144287870387e-12
18161,1.5751978325386268e-16
19671,4.587906963844751e-16
31034,2.8381891766101856e-14
1053,2.6180633184874043e-08
29466,6.615664400294338e-12
27974,6.955179163263021e-23
27975,1.7842339710236334e-22
23276,6.824993087242681e-17
28874,2.995607060580017e-16
20885,1.4095761175225546e-11
17932,9.017602299741427e-17
25256,3.8130181285472553e-16
7732,5.942471212450006e-08
13473,9.873235922577426e-17
13122,3.770143521202769e-16
25678,2.2947351179319936e-15
14923,4.882926175689058e-19
2108,1.0209402414935111e-05
8629,0.03232373825608604
4339,4.195773010517832e-19
3438,1.9461822919715946e-08
20818,7.535617212623327e-08
9871,1.877832897459261e-16
23789,1.284515943165154e-16
6824,4.1638742013514125e-12
24471,1.409210231776514e-17
11103,4.207338624866808e-15
15902,1.1621238123132409e-15
19962,6.346930889259951e-27
22256,1.1875078463026558e-12
13375,6.219538261504189e-17
21918,3.792568997363379e-19
20418,2.1669627571502592e-15
23551,1.1396432649845158e-15
14526,5.676490138450936e-14
26233,1.0588588829257895e-14
23672,2.211539025239166e-12
23673,5.349498652770732e-13
178,2.3504929481140683e-19
28741,0.00013205452420417957
12311,6.123835108780736e-18
28938,2.150029140035692e-17
13941,1.0520690617970813e-15
4116,2.1053967468661233e-16
18191,1.432790917157132e-09
24403,6.914566190895291e-17
11470,9.41844346226448e-15
11552,1.6194600301269318e-14
6869,1.4705248630962148e-16
29447,3.579966584702786e-17
8950,8.289589966039447e-14
8700,2.6957823739874707e-18
6065,7.147481897530591e-17
22283,2.352845562746696e-17
29986,2.4038651512916805e-10
9235,2.3047781056183173e-18
9237,8.124283471269967e-18
3813,5.307943957672815e-10
21095,3.9886189284774503e-10
25605,1.6710560159180257e-15
24012,1.3103820220220323e-08
234,5.12977741049024e-23
19053,8.466804574155797e-16
22516,7.779279331776774e-11
26031,1.9320679014393626e-11
5716,9.912903153756158e-17
2280,1.3624348917683132e-17
22766,6.6915442787318454e-18
19335,3.678055506289953e-07
6282,1.5971302269646387e-13
18531,5.930069552488295e-14
18792,8.998927505625959e-15
11185,7.350685268152796e-21
22597,3.0905059886389127e-18
23052,5.247079624019628e-18
8535,1.0754433313463392e-19
13247,4.3900725409771635e-21
13574,1.3967342015291415e-21
28150,4.8582227807012866e-21
5775,6.349003788651773e-14
5668,1.0079748119346247e-14
15747,1.1518253252957706e-13
24420,7.076567839874667e-09
20039,2.7709442417854825e-08
1087,1.2985118883373693e-12
6593,2.3621629040867395e-20
21668,6.9247938803416e-16
25628,1.2652973940005696e-17
14541,6.177925038483819e-18
22200,1.4327327796277728e-18
22201,1.3195597898989588e-18
30569,6.418784990496326e-13
10950,1.9325737690291922e-19
15016,6.22133679139999e-20
17892,1.4233352410279204e-13
28106,5.639248423437614e-13
22110,2.949974522903987e-14
18217,3.8455864001797447e-16
18221,1.8996273299810816e-16
10326,3.604857211267975e-19
25664,1.2445227645705917e-15
25668,3.997660969237799e-15
884,1.6903850539833224e-18
3671,3.5388382705999037e-09
24959,6.381859340751991e-10
8693,1.6384383318214922e-16
9542,1.265423078761826e-11
19249,1.9249085345531787e-10
25856,1.574824455856486e-21
25854,3.9173711258852115e-21
29718,7.4008435422038e-12
29719,1.8267116014598968e-12
6641,4.4598131478900125e-11
18465,1.4892515416655679e-18
10512,1.3490083402275948e-13
15154,8.525708125608202e-20
21141,0.00445212992014782
21144,0.024625894713181003
23727,2.088938860330156e-14
20030,1.4818690119344168e-05
22521,5.330743388128793e-16
6885,3.652489580951744e-15
4364,1.2928618116711404e-14
307,2.7799205868275965e-09
4260,1.6630115164059026e-31
12476,2.884950495034219e-20
12477,6.33595350981544e-21
25670,9.9142995116145e-14
4130,3.5667507088967884e-09
22044,1.251423440516799e-18
28111,3.650279015642783e-18
14250,4.786196100432453e-12
10722,2.0509711191202393e-09
13544,1.8849364313836324e-08
