13322	13394	
5160	5172
21934	29032
2681	20413
3395	14651
10170	10171
2051	22047
15929	15930
6428	13084
613	19022
7536	3530
9333	30996
15955	18817
828	6124
8049	8050
1780	29344
18720	18721
5312	23933
11011	16710
1171	29611
6103	2248
18651	24360
8051	8053
1112	3201
1560	24848
2645	24435
1401	1553
20056	20105
16654	9985
18451	24751
8970	9425
8861	8862
28737	24880
21866	29578
3516	3564
766	767
4901	30349
21953	725
6148	29929
23913	30076
15841	26972
8077	28809
3885	23242
4143	18983
4147	21370
20226	2234
224	19138
21498	21499
2986	19726
8456	8354
1117	1111
20518	25563
25941	25951
26059	26102
19095	3822
320	11830
412	30927
25817	25818
8583	30459
5128	7275
25958	29131
30052	30508
7733	605
9174	19045
4351	29750
7363	28746
14764	26453
766	30224
3452	18874
10263	10264
10233	10237
30458	30457
17951	27046
4289	29418
18371	18375
4288	4284
23906	30513
11954	27603
3091	3090
8672	20201
7139	28809
6612	13897
7950	22988
5948	29840
1295	29541
16326	16363
819	20544
4035	4411
7970	919
17457	17466
19682	19789
7911	7882
1343	16011
29150	29151
8844	18135
7961	7964
7049	28707
27832	27831
7193	7494
25027	25028
3543	7971
193	318
14576	26302
4103	21337
153	161
30972	15734
8405	4519
5384	5385
687	15720
29448	2011
23869	10077
28378	19985
18546	6312
14207	14208
20560	20561
18517	18518
292	4476
20667	29278
6727	6732
9346	7118
4739	10714
29078	12264
2594	2584
17834	24888
6367	27395
2946	29741
22365	22366
20788	20811
19044	22194
1229	1288
8927	24636
5961	22220
24704	24728
16962	27174
15596	29917
19740	21664
19834	24855
10097	23890
2841	2842
20745	20831
1262	2986
30616	13365
4370	21485
3529	16733
4809	8888
7996	7999
14801	14843
13402	30305
8538	28859
778	3370
5328	8968
536	16280
19861	20200
16186	27179
23437	23438
10356	23994
10420	24028
16896	27639
2771	30567
7530	7520
9225	9231
28143	4013
19746	30440
31223	29553
10434	208
5898	14230
1347	16900
8501	18402
19863	19872
2156	20186
1779	20016
29113	29290
423	28381
15627	15835
667	16191
22654	28734
13152	13166
20867	20868
10379	10381
430	8086
238	9126
4167	11949
189	191
5923	25072
3602	3604
6707	6711
9313	12257
17812	3327
2771	24408
4222	30242
2785	20476
27459	27460
18375	18372
1918	22421
20832	8255
6913	28504
10740	10741
1455	1740
4950	29148
9004	30985
3297	20678
16133	24430
347	457
23197	23198
4403	21493
2929	22991
8867	27958
1265	7099
2886	406
1197	29513
28040	17584
10084	28154
8105	28797
8382	18495
25602	25603
19289	29429
315	22349
17455	18850
2409	10372
2376	29581
28813	3723
8985	9373
20826	12965
4128	691
21427	21428
1572	1575
25697	25708
4801	30420
1262	23594
11611	24348
23322	28173
19388	19389
7512	7514
19165	260
5915	5943
7356	7355
19944	28389
28789	1860
20865	3460
13418	17663
4411	4413
4168	2248
19563	19564
1651	19925
4733	4731
468	469
19482	741
13078	26024
4755	11029
3281	26125
16697	27525
27338	29406
20775	20809
2308	18986
26212	26216
14205	16182
21371	3259
25875	20844
693	3269
22074	5638
15652	16287
23856	30493
23772	28994
20059	27695
10221	10225
4440	21518
26303	14569
20430	2344
25592	25598
1355	1512
2650	2651
20123	29831
6746	28676
22947	22050
9754	9760
22926	22927
15529	19650
104	19404
16445	27400
9388	9390
12193	12198
19528	19530
22440	6436
8343	8346
19092	27916
6240	6268
19134	214
4307	9341
10971	10972
19238	369
1709	1955
2754	28970
1881	19289
14234	27391
5862	29917
20739	29621
7992	16929
3942	7159
4032	21257
28505	30343
12023	11487
2861	2881
1968	1969
16505	27435
10206	30344
20447	20448
25749	30616
6191	18291
21424	21430
11438	24458
7492	29867
21493	4403
3145	20399
18183	18184
12045	12046
3913	13642
24886	24887
13405	4564
24460	28385
25310	25327
25707	25709
19552	54
28868	1077
8102	20350
4797	6281
26061	26066
1019	7989
4485	21533
8981	19278
8876	9091
18393	31294
17113	17107
23363	23362
30047	2992
22384	22385
10382	10385
1170	7819
6251	28620
864	29941
4179	4625
10094	11047
10099	23892
6292	23756
20097	30811
26836	26835
920	16275
10923	28871
7123	7129
7480	7485
4479	30205
589	7329
14128	29488
18660	18661
279	8953
9270	9271
29367	487
31101	2403
1159	1157
25676	30196
18519	18613
16614	27709
8777	28876
7110	7114
30922	30923
12781	25478
21927	21928
2633	22289
28699	17633
2656	2658
11141	24497
1067	19653
25601	25607
1264	1265
8458	10151
9111	28914
14426	28981
108	129
19446	19441
10745	10746
10115	23898
26859	26909
4075	4160
6583	6584
6591	6596
2342	9303
2811	2832
9550	31003
5783	22111
29183	30186
6047	18273
944	5951
28915	9124
2873	18213
25397	25403
2248	4167
14580	29818
11778	31270
391	19278
735	5586
2501	2971
8326	23118
27962	27963
7692	7696
5121	21855
3259	11883
1247	1250
6085	6239
8458	10148
19758	20198
15435	15025
912	16185
11079	11078
3009	3098
2003	30047
23465	23469
6968	26833
1120	6729
2769	5806
184	19103
27844	27840
3733	8363
29034	31022
7194	22658
8966	23374
4356	23716
3367	20800
7357	7359
22497	22499
9115	23461
10208	4881
29963	29964
5184	29492
9034	19100
3277	28736
16344	16716
2973	2951
7609	22819
15855	26978
5344	5345
2466	2467
7222	10131
764	30224
1727	29541
4662	21619
25859	29904
3239	17184
25871	29631
8789	29488
19403	273
7225	28570
23965	23966
3619	3626
23877	10156
2523	22588
12124	24939
1101	18136
9319	9325
21807	23627
4405	4407
1616	30163
8038	8055
18391	29617
19753	29035
19799	19800
9756	9468
1038	30155
21386	30245
3491	30303
21320	29266
3922	21152
8458	8459
7189	22877
1305	1311
4478	30957
2452	20324
9874	9876
20855	20863
21434	21436
2045	2990
18128	1023
18893	30093
4127	21318
4792	9786
11678	24666
3790	29431
5267	2065
20782	20792
8727	7802
13491	14241
7583	23082
12228	5797
7830	28791
3145	6302
23328	28887
2833	8319
23190	23191
19749	1312
2290	29729
6624	22636
7465	19959
5411	5595
3474	2586
11956	28737
10021	29008
29840	8640
10420	241
8915	30037
21003	21004
2481	20334
3625	15636
3124	20394
22258	23514
28934	27781
28511	29806
9729	23709
9603	9605
22115	22116
8248	22625
145	3206
28563	29813
29500	560
8	371
17730	23356
19166	23685
24032	24033
5311	5347
22428	1998
23715	28173
4945	4946
3665	2068
7989	7992
2973	31246
7654	14776
4621	28519
3316	28739
14252	26175
30899	4611
3327	6083
21422	21427
3654	26246
1476	1435
23466	9118
18475	18447
1304	6775
1461	29812
1260	1295
12642	29358
29448	2011
20880	20881
18630	18649
19938	19281
986	14320
10154	10155
1394	29545
1102	18136
1980	29276
2042	23859
20790	28089
25607	25677
2257	20252
30776	17106
8850	8858
14137	14145
6010	22244
6132	6135
1275	1276
6969	22602
21546	7730
12021	12022
3561	3562
2875	2876
9929	23812
1967	1969
4477	4521
9903	9908
11157	11158
2771	24407
5308	5345
2754	29794
8124	23064
28184	29026
25212	25379
20971	21037
20312	20673
1521	30029
541	19351
22344	317
649	7919
355	29285
7632	22832
9949	23815
15915	27015
24042	24893
23566	8297
23918	12340
7101	21049
21610	29903
19065	23553
3055	19139
3277	18025
22921	7787
18842	28797
13682	14567
1721	1723
2127	2130
106	2754
22485	28694
14102	18349
21384	21364
2307	8972
21110	21111
15536	23239
24714	24717
23495	30478
9865	28955
681	676
54	19553
28563	31285
12010	24898
775	19501
8115	8121
19486	27038
2050	3087
1505	8930
30702	27262
22770	22771
25601	25599
19322	19323
18100	18102
1370	12284
8111	29428
1818	30281
4790	21674
2693	2694
8669	15536
6942	28471
29101	29394
3294	21881
25399	25398
20036	20037
4569	31243
22303	22304
10038	10037
2972	29586
22701	22702
1283	29518
5	29188
19690	1187
15566	20209
197	21596
164	19092
22271	28609
21046	29828
3454	31155
412	25930
19692	30757
4398	7210
9526	11078
21575	21576
5237	5238
1229	28410
6723	28677
9934	9953
19089	168
6806	14572
236	3121
19669	606
20402	20403
4087	21375
23588	23590
26824	26825
7942	28968
9709	23696
23147	28800
9680	9683
15855	15864
10354	23993
23846	30068
18612	28145
1262	19726
9117	9120
4635	21607
3944	7180
6130	6132
8299	8305
4540	11744
11867	30266
861	19052
10619	19870
6569	8576
27846	27847
20830	30176
5765	28917
6790	29392
18376	31294
24659	24660
13409	22048
21049	22502
23359	23361
11989	28235
23270	30464
2980	21319
22682	7284
3750	12082
5058	30356
19068	247
17974	20955
2909	2910
29021	6669
3099	25119
26098	29258
22583	4632
9656	9645
23562	28630
22443	28639
9984	9986
21580	28511
27604	27603
7376	7377
9856	30061
9103	28911
10152	23915
678	645
30246	30245
21520	27340
8953	28893
17781	17862
69	163
3291	20683
5160	5172
7628	7768
18249	18253
4818	28537
8847	23293
30736	30737
22441	23124
10043	23813
18880	18881
7209	5862
14622	28024
21151	6629
9378	23563
30415	30416
21076	25279
1879	18115
3855	3856
7774	17005
16209	27870
4628	28790
4839	5613
6428	6430
17903	22206
29519	30914
6656	22539
28607	5860
275	4531
101	901
24532	29857
7110	30932
11161	18397
1837	22589
13369	12550
6646	6652
8458	8460
7315	11514
1866	23002
17836	1001
2461	2504
10619	30199
24614	30565
24915	24916
15588	15590
26221	28187
8048	28644
18058	20691
13643	28511
25907	25914
2713	2751
28480	29898
27017	31176
17866	17976
24526	24527
10284	10293
17812	29618
11709	28665
19409	19410
1021	1022
10075	10071
5796	22206
24806	24807
18085	18088
14130	14131
14836	29319
18347	22479
9562	19023
30739	19266
19685	19686
4629	28523
8367	8372
10094	10095
2031	27581
25777	29887
9791	11136
20924	20926
2970	7818
6651	6663
8933	23361
10609	10612
6241	22362
11437	12026
7236	7238
9644	9657
8905	28674
648	20901
3888	10911
19662	29340
22166	22167
3863	28730
320	12543
17102	1461
3989	21214
6888	22590
5237	5365
7322	15112
30349	30350
30989	31219
18642	29959
28566	7216
19761	29521
1343	30986
6817	6829
16203	16308
18356	18357
30876	30877
2964	2965
423	28381
8853	23297
1436	19820
882	883
17849	25866
7993	30966
19414	22613
342	6336
3755	7674
29352	25165
25953	30099
6135	6134
18364	18365
23517	23518
1680	13670
9038	23407
18557	18558
26068	26069
2479	29584
2351	20307
23344	23345
25288	25289
16883	27240
3662	3661
9822	22867
2634	2660
14420	14430
5770	30378
3995	21218
8786	15893
31198	1481
23508	28922
10890	24392
1940	6611
10704	18973
4675	19983
19886	19887
7243	7268
4258	2104
17457	18851
18335	29649
20168	30812
21040	21041
8614	4519
8909	15186
19988	19994
648	7902
549	550
4128	29199
7045	22609
3572	19433
9143	9144
21713	22701
25066	10059
7983	23006
7269	7256
831	17059
14620	30092
29113	30626
7484	22746
331	591
14145	29789
719	19467
19089	168
4612	14485
26105	29247
6712	9360
2883	2892
5235	21885
28394	17920
3766	3779
8873	8879
10706	12086
3654	28423
10040	23855
4723	3195
28435	30116
23796	23798
2575	27843
20815	20817
19477	19478
6035	28608
13355	13356
16119	16567
19258	365
6400	28636
28589	18640
7774	7900
1483	1533
8457	8456
1939	1940
17728	17826
17642	13345
2541	20650
9315	23545
3281	26123
5858	22145
9853	9855
18354	29429
12084	24923
19087	19088
21364	21384
29553	1904
3929	21160
8318	8320
19882	19881
359	9212
20682	20685
21020	21023
4878	6035
20648	20649
20525	311
4127	31258
8317	23466
23965	10278
11001	24438
6023	28606
21037	21038
7198	23652
14380	27949
2494	2496
20262	20264
7326	22694
23937	23938
21903	30508
14223	28285
6938	28698
30495	9844
24918	27103
18838	18843
23989	23990
25955	25954
3209	26254
20009	31318
26318	26319
19183	11950
1755	20117
25621	25622
8214	3995
20064	22574
10890	24660
950	19695
18423	20070
29396	27163
1767	7537
13229	30184
8618	28809
620	1189
1101	4893
4732	4737
7126	7134
7911	7882
9526	11078
2708	428
22401	28627
13073	28974
4029	4074
8547	8548
18463	24700
8985	23385
2657	29257
3733	23129
20251	23258
13228	18853
316	19247
4058	24077
25386	30083
12746	23332
2034	2028
22705	30417
7083	3524
30141	14049
8014	12235
14000	14015
10014	4099
383	29590
4827	4829
28470	30882
5132	21859
13491	14291
29140	355
29259	30666
21212	23192
5877	5878
30580	12153
1954	21244
9756	4356
10988	10991
20811	28404
9918	29004
26816	26860
5948	10099
20931	20933
350	19247
29150	494
6848	19401
29803	4517
4863	18418
21762	28571
18560	20558
27220	30694
1325	19164
30891	4197
8569	15909
10283	11422
6128	22316
15626	15629
16482	27418
407	417
2292	19080
15933	15935
29140	29150
18547	6206
25675	25676
29129	31041
1928	14323
5881	28765
2662	3782
8712	8708
8578	22679
23954	24097
6720	9204
9110	9123
18427	30370
7529	7879
28970	23644
608	609
185	30179
5583	18273
15754	26816
27325	27326
21941	21942
13639	16129
5941	28500
8845	23294
3849	28160
10024	10022
25584	27217
1768	29866
8166	23102
225	19138
589	19360
3797	28434
26834	28848
3106	20582
21609	25859
16337	29364
25644	25645
6709	18277
28600	22170
17232	31011
14931	21494
23259	23257
1310	5157
5972	22231
14117	31072
18289	19629
179	3617
21572	4564
986	11482
30144	29377
2582	20366
9439	9440
4167	29527
19463	20901
10811	13776
11737	24767
20932	20935
2791	20497
5149	8722
2368	2371
14801	14843
16269	27301
10006	10008
18305	18256
25451	25452
8260	30448
4022	21240
17844	25740
6732	6733
17099	17272
3652	30873
6508	19388
5059	29839
18652	18658
3668	20979
18283	18282
16422	25447
27920	27921
6380	7652
20034	20035
6689	6688
1682	20560
9580	23636
5384	5383
30216	26051
227	19894
302	19207
293	2744
29015	29973
23900	23901
1732	9187
1137	29528
22749	22750
19371	19372
1438	19822
12338	27339
29901	5961
928	934
9752	23320
24963	12149
316	350
5154	28559
25746	13352
20340	20343
6444	22443
1020	8132
7674	7744
18442	18444
29753	23610
26269	26268
12165	12149
820	21256
7130	7132
13656	15387
3081	16299
17296	18486
18620	18622
1263	29516
7597	22818
18401	30360
5251	28116
1022	8004
23973	24043
5169	29579
29864	3513
935	7937
8914	23349
25875	9843
23364	279
30942	30944
10256	29041
23257	30980
18250	18254
1480	28544
340	6903
14707	987
12684	12683
27544	28472
29240	29275
17811	22070
977	19304
11777	31270
25592	25590
4224	21392
8934	8935
4243	8249
619	20756
19266	30737
196	19097
207	29228
6323	9812
3113	20585
8527	23188
6175	11901
26967	29917
19948	19950
16178	27205
9805	9806
20846	20847
3476	29688
15983	27027
10003	10004
20180	2131
7926	28792
22658	7191
2529	11101
1931	21673
4414	14390
8669	23239
424	426
806	30758
18436	18439
12469	27535
1532	19865
18785	30039
5269	5500
22139	4319
25613	10650
25931	28293
8044	8047
5781	28480
10327	23989
5360	31086
19079	29985
16197	30420
207	29228
10978	10979
15755	26860
9627	9630
22415	22413
2837	13396
23684	23686
18370	18374
9906	9908
23469	23470
7273	23201
8918	23339
27574	27706
24204	24205
2762	1431
6121	30111
7256	22679
21780	4986
13862	20187
2848	2849
17262	16886
1521	1520
1719	1721
3741	3320
7627	22437
4615	21598
11424	24630
1952	8333
2635	2636
5788	4390
6456	20438
20649	20650
21953	5461
26256	30225
1387	1388
10984	26232
10439	16831
1932	29818
2824	3500
6888	28954
2723	29151
3765	21046
7105	7108
4028	11550
613	23158
24703	11546
22398	30492
3543	3544
17541	17543
8907	30983
914	19589
10774	7634
27338	29406
22856	22858
340	6661
18846	18848
27136	31165
7488	31253
9703	9718
25954	13831
21324	29715
9749	27257
1736	19999
2708	428
8892	28778
125	3619
12877	16341
29065	14956
12736	28244
29618	22217
126	446
11824	21142
4659	16993
9802	23758
10025	14001
19998	20957
19043	24785
3793	28438
30529	28564
25619	25636
756	758
19416	94
22653	23691
18538	18540
206	23023
18612	18613
10256	24097
7323	7326
4765	12677
29693	14183
30771	1117
18498	28518
16842	29127
8246	20288
24805	29096
766	9899
28494	16491
706	2892
2027	29783
24444	27548
16858	27609
413	414
6759	7317
8436	610
12855	28244
9954	9960
5110	21762
2331	5206
14207	14208
6688	28669
9868	23786
327	541
8042	23034
24648	24649
25421	28253
7811	9002
3075	4286
474	993
14025	25972
8158	19433
29921	28407
16687	16963
28883	3536
228	8523
27707	2137
22832	22836
23674	23675
9103	16007
8910	23335
5172	21869
19066	19067
337	4944
17845	18462
14530	17761
673	1989
4862	23077
20351	2526
907	19581
29078	28178
2320	22984
4080	31097
22061	22062
18697	29980
21096	28442
30050	30214
11575	11576
29390	30229
27609	27610
7050	23857
104	19096
22300	6095
28561	3316
31107	28733
28883	1030
3143	3154
6767	6771
757	17780
5976	5995
730	731
1288	3464
18617	10886
3033	29565
4192	28478
28497	29287
10187	18085
14157	26111
13685	17405
20027	20647
848	19528
3106	4136
23930	29034
18483	18484
4314	22253
24423	24425
23025	5676
1837	6893
5226	7059
2355	1891
302	29248
8122	29105
27282	27283
24712	24713
22918	29863
4904	13391
1960	2411
2693	2694
29528	1117
16289	29240
8882	8886
4792	28536
26060	26102
5806	30379
20304	31299
1116	29745
22157	22158
22834	22835
1223	1225
409	28723
22224	22226
2674	2683
10272	23961
31329	4895
26303	26304
6736	6739
3800	3801
5987	7863
2971	19886
7720	30957
3544	29498
3766	21047
6233	22347
15989	28734
22670	23873
911	16185
3990	2462
2256	2257
28754	30867
10256	31023
9927	23810
8984	23462
184	19103
31223	29553
9117	9120
2966	2968
28480	30381
6429	6439
14123	14124
27699	15500
873	30792
5617	28587
1063	19653
8735	8991
8504	23179
648	31113
8474	8476
2920	2926
579	9466
21937	21939
26011	26012
5347	7224
518	30134
11405	24914
24029	24030
431	432
4434	26228
9556	18195
28820	8133
12607	30109
13772	25939
14046	28440
24428	24429
25653	25644
30457	19014
27604	30300
25277	28650
18585	18586
26993	26994
7721	22876
23359	23360
16282	3822
28429	4686
5372	15675
3715	20964
20146	21850
4500	24795
3302	3307
3261	29607
29883	27268
9281	9328
2513	2514
2634	2646
7162	7163
27692	1025
26853	10164
3588	20953
27773	17157
1011	30230
24770	30464
19081	22387
9008	9015
3318	18058
1037	1038
19875	27507
20469	2746
29256	17225
3661	7284
3106	33
17432	17437
5526	29871
5177	13728
28436	24491
23918	23919
606	4936
27564	29235
811	11830
28439	31120
13467	28262
2144	2145
10903	18610
359	19939
18278	18284
17983	21770
3477	3642
15114	30427
9797	27547
29167	358
3448	15657
19392	29479
4748	5171
28868	469
769	770
20772	20784
971	3764
18351	18352
69	5578
286	1893
3521	7609
1572	23849
11549	13171
8303	23113
2695	20416
14171	16863
1191	2830
3840	3793
20745	20825
10509	24075
1696	1697
24791	3133
24666	24750
7774	7900
9515	9516
6039	22262
431	21040
3669	21047
20846	20848
23856	10044
1375	1377
28337	30140
19101	29673
9952	23826
13772	18021
28492	19111
4090	11907
8406	23144
194	25380
1427	29528
342	13112
21304	30179
26257	30225
28916	30991
18892	28500
9746	9747
7877	29303
2473	20332
400	401
878	2264
25930	29995
30230	30231
17921	18010
29402	31083
3562	3564
4643	21608
11957	7255
2522	20347
8467	28856
15875	26986
2911	2912
20658	20922
8150	30971
5821	19542
23840	9965
11953	26130
16099	27119
2809	714
1575	28509
7934	23440
25724	25627
8335	14347
29528	21841
24906	12036
648	29147
20559	31320
3564	28416
16773	16985
28770	28771
26058	26096
756	757
7778	31103
18574	18575
18105	10077
21541	21545
2646	24585
4391	22209
19299	24786
20010	31207
21494	31230
22307	25168
7510	7513
18473	18475
1709	1952
798	19515
9197	9200
13362	30608
9156	28921
22854	22857
11956	27222
762	19279
4146	29715
25453	25465
8669	19187
12180	12182
7173	22631
10164	10662
4383	23201
10984	24908
855	19537
7587	19221
6669	6939
27451	27452
30844	30845
20555	20556
19394	24976
23409	9037
21331	29266
8647	28120
10801	10802
2911	13466
19073	29703
7857	16305
17819	29808
5323	21908
18189	20475
2871	20516
15942	20504
5130	21857
18196	23688
3864	17401
22977	22978
3576	18086
9666	9667
10089	10094
13040	25384
27433	27735
3532	3547
13964	14027
706	2821
13699	30465
20506	18775
2390	29626
3132	20596
7814	19739
2065	30947
9585	31005
3581	28558
7512	7516
23359	2660
6060	29158
6664	23768
19286	28952
23785	28652
4882	28435
3614	21007
8184	28822
28312	29300
6897	6902
397	400
18193	19141
28564	30082
687	29530
23265	23266
12464	25066
808	30104
2847	29539
6310	23509
19994	29933
704	28623
20408	20409
2465	2496
10181	10187
19158	239
4915	7512
1157	13290
7699	22867
1643	16231
3419	3420
22700	28083
8692	8695
23752	30564
4561	24436
29497	30237
731	29486
20082	20300
12757	8122
13866	18250
12777	25245
14421	27546
30011	29344
2852	2913
1101	8845
10862	18428
22115	22117
14051	29380
21481	21483
5435	5433
9619	29959
6271	18572
13733	27708
3016	29605
7609	8501
2172	20197
24039	10422
26791	15534
3521	3524
2939	3213
1470	1435
7358	30418
24948	24950
7380	10142
28115	28116
949	5363
19603	955
6709	6710
30469	23421
25624	13383
3756	22714
19263	19264
1244	4409
968	29502
28332	18271
22556	22557
2483	3496
11142	11140
29666	29667
20	117
2799	2894
4574	21580
6835	28686
22626	22627
31242	26066
20269	22378
1080	1081
22924	22950
12005	24896
25112	25114
7166	7057
9556	18198
7919	7918
19331	19332
6592	18687
583	4443
9061	9042
19787	19788
2938	2969
17120	29439
28719	7062
12963	12969
9074	23436
9459	9463
1695	1823
2315	30634
2749	20467
10006	29013
6429	22436
19244	236
20423	20396
6397	22422
13784	22763
27841	27842
1782	1780
7230	18118
8380	9076
30206	31177
3005	6126
12399	12400
15670	28104
6352	22409
5460	5384
10348	10341
25947	30103
17452	1151
3396	30963
1720	20265
8542	30457
19270	30036
2754	2758
23087	28829
18472	18473
5105	5111
6417	30154
1438	19821
8397	8399
25399	25451
30462	8665
19111	22790
5143	5226
3812	17506
4632	30090
3366	20792
31144	16231
18678	18679
8557	23196
1508	3484
7279	7281
3670	3820
31132	31141
6766	29492
26011	26022
9705	9706
1741	1742
6513	6519
10223	23935
11394	11396
8594	360
21107	3834
5213	4736
19345	19346
641	10095
27121	15981
14141	26105
9438	23742
7795	7006
21215	10900
2530	13927
7609	28772
4435	26219
382	9385
9709	15746
9000	21768
13266	13041
5829	18738
13787	25953
3920	28454
14121	26098
17848	25864
880	1827
2202	3269
3561	30308
2109	21140
22111	22217
15088	19057
11988	12048
15829	27959
19442	19443
22501	22498
4362	4367
9103	30471
18092	18094
15965	17071
4534	14031
9961	31016
18516	18674
6705	18281
9404	9405
3275	23968
4889	6002
25187	12671
20067	1891
22925	29663
8155	8249
915	914
24404	24718
29936	11951
30094	5653
15965	30055
28440	21084
7896	22972
28491	5859
26845	26847
1306	16479
3571	3622
10086	23874
1945	1946
6712	8347
23722	30052
3326	4331
30695	16130
28504	29228
28689	7188
10266	10273
18034	29620
2932	28331
9323	9300
7734	28379
424	19305
17992	22641
9174	9175
11534	11538
168	169
1990	2086
29565	30109
23901	23902
9969	9971
13083	13093
22961	28169
4681	4808
12272	12194
4893	23290
8542	30978
911	16185
20502	29615
3761	25908
13169	20890
4485	24867
11993	23362
14256	26178
25453	31204
4167	11949
416	19543
13801	28144
22156	1890
19018	28783
7896	22972
4637	24442
2070	2071
26225	26226
9445	15786
286	277
2044	29559
6579	22506
6825	22563
23993	10355
8893	23715
7379	7380
17991	22662
706	23252
22844	22846
26277	30339
15661	18700
10912	24387
25590	25592
2662	3783
6207	6208
4883	7462
15677	15678
4571	8061
12030	29120
4402	26801
5693	22090
10238	23941
4807	4808
1506	29226
372	21389
5648	26199
2707	6517
20637	3198
25675	30197
4628	7806
8570	28980
847	24812
2820	2826
676	29353
2537	30667
989	31211
18462	18474
11497	24673
4440	27208
3571	3532
21479	29750
29628	25396
11608	24729
16687	27897
18843	18847
22688	10268
30210	29169
18303	30976
5714	22093
2263	2286
9490	31002
22805	28492
2677	20408
9074	23437
21375	3868
4957	7051
29000	31012
17100	17097
1262	28949
26510	26511
29131	19356
30437	30438
5205	5206
6787	15163
7051	3854
1434	19803
5689	13351
2333	635
2683	2684
20687	31250
9557	23623
23318	9562
821	11837
9974	23826
22381	6274
8705	8707
2758	29163
20040	20042
4959	21759
28835	228
20844	20848
10537	31028
11631	25714
2372	20307
340	18493
22805	22807
5862	7160
5860	28231
22299	29804
12656	12657
11530	24898
25979	10114
7494	11480
714	715
5745	22099
7094	22615
9156	28921
850	19537
19274	21005
29448	3430
5329	21939
8891	23324
19686	23740
12584	12465
13909	25991
6592	6589
6730	6731
7750	22986
31196	31298
14134	26164
3728	3729
12118	12119
7523	7629
30745	879
1355	1507
1889	30001
1638	29534
20896	23861
3205	31155
18187	26201
29360	31249
5324	725
21975	21974
227	19099
23582	28946
20317	29140
7721	22880
17878	21089
10292	10982
643	30810
22600	25972
18568	6312
3437	20853
872	879
22186	28231
25718	25641
11493	24668
21284	28664
1225	20494
8977	23385
24886	24889
3529	1010
7873	7875
4541	30893
25644	25653
11422	24629
2819	716
23689	23690
3486	3661
9306	23540
20813	28405
19459	19460
4340	30477
691	20517
9988	11847
7484	21471
4168	22068
28962	127
24175	30540
23438	23439
8552	19124
10959	24414
1249	14026
6281	28536
23815	23816
22740	7473
6100	7481
28354	9523
908	19587
11015	18394
10724	14320
953	18332
302	22985
19274	23557
738	19480
10867	29581
9954	23827
1540	9379
25682	25751
6510	30392
4621	4839
3222	3224
22764	22843
23141	23143
30318	3585
25275	25276
8924	8925
7208	7227
25178	7270
9406	9403
9961	9962
23994	23995
6624	7174
15258	18601
20235	20238
6612	6845
13445	28692
14028	19054
1987	2050
6725	29555
26097	26096
10394	14372
14549	26292
25451	31204
21215	21216
8441	8444
10293	13616
23836	23838
30702	14426
25274	28423
12783	12785
26140	29693
19072	29703
7557	29874
9694	28646
2078	9322
4681	4808
3701	3702
8530	8532
9500	23601
547	4907
7227	7233
26452	30244
15596	26968
26641	28498
19190	27187
2048	21258
6212	18521
19049	6600
5290	30945
2671	21009
29623	7246
4927	10089
9943	23816
14785	26736
561	1219
17182	17183
1740	30798
2044	1998
18077	29627
1071	29035
2385	2383
820	30106
6103	30332
6977	18870
1028	18141
18104	7097
9167	30730
1862	7937
4214	22409
10251	23944
23946	10243
5066	21826
10301	29045
5969	5970
17391	21825
18274	28480
18383	18406
7481	7488
28421	3553
2989	2991
19201	31301
1292	247
21972	5423
2329	2328
22949	29663
115	29140
18619	18620
17059	826
29550	10427
7826	29431
19282	22848
10762	11525
8468	15406
18760	18762
14344	21219
7112	10898
2594	1728
10761	24314
4449	26145
1149	30755
1455	19832
19407	19408
2647	24589
25569	13040
9416	29951
10981	23974
8942	20404
4481	18308
7279	7281
17171	27780
7209	23313
368	495
3945	3950
26088	29181
11439	30515
30749	30750
270	3851
1895	5106
26641	13776
8395	8394
3027	29565
9250	25979
1861	17184
2882	20503
1225	2831
373	2755
22608	28443
7067	23767
3159	11930
6687	22611
28639	18648
24819	28453
9189	28844
19355	19357
13397	18131
25970	30630
15628	15626
23949	23951
31335	31231
18435	18436
19865	1421
4685	8580
7191	13370
1870	9625
18282	18283
16031	27054
10094	10095
8683	28525
9071	23439
8063	8231
12043	27999
29822	31076
7643	9509
18675	18674
13762	28444
23812	29005
9424	5948
19245	19246
12018	12017
3298	20675
27028	27030
28	1140
24878	29070
20089	22429
11424	11764
18483	18485
27161	27164
439	19317
19009	19010
19194	27260
9745	9746
26709	1518
19990	19994
12244	9378
29161	30500
2895	20511
8116	28820
1020	6784
18759	24459
4276	26125
5237	5238
9994	10012
3915	29607
17219	27864
28628	30488
835	28236
18082	18083
9689	9685
19914	29536
6176	18178
7890	30438
24588	24589
3534	4530
283	1910
11589	30984
21576	21578
9638	23657
18267	18269
18164	29516
6781	6782
6725	28216
8962	28615
11548	24659
1734	2303
21311	30175
6984	18870
4485	23970
22836	7630
10233	10236
13394	21371
5689	25621
1831	9030
6981	6982
8596	19307
28830	28677
9340	23549
5582	7306
8918	23347
10803	10815
19450	29704
15673	26826
22196	25076
30868	7083
3331	3298
5053	28232
5621	5622
12405	12406
29486	9203
24769	24767
211	520
6443	16450
1890	1891
56	19745
5312	5314
21004	509
1319	19754
28231	9246
5426	5385
3253	3254
8353	8357
13433	13435
24727	24728
7294	28153
12165	12166
8614	12963
24724	30977
100	27260
5477	6008
9708	30263
4028	28171
